Created Date,Fault Name,Fault Type,Is Fault?,Part Name,Tootlip Text,Vehicle ID
2020-03-27,Depression,Surface,0,Light 2,0,KNADN5A30F6087135
2020-04-25,Depression,Surface,0,Rear Bumper,0,WAUGFAFR7BA139139
2020-04-28,Depression,Surface,0,Rear Light,0,WBAKB8C55AC621739
2020-03-08,Depression,Surface,0,Rear Lower Body Part,0,3GYFNFEY1BS489608
2020-03-14,Depression,Surface,0,Rear Lower Body Part,0,SCFAB05D89G842021
2020-03-23,Depression,Surface,0,Rear Lower Body Part,0,2FMHK6DC5AB931915
2020-03-11,Depression,Surface,0,Rear Wheels,0,SCBCP7ZA6AC797936
2020-03-23,Depression,Surface,0,Rear Wheels,0,JTDZN3EU1EJ662905
2020-04-25,Depression,Surface,0,Rear Wheels,0,2T2BK1BA5DC361875
2020-03-28,Depression,Surface,0,Rear Window,0,3GYFNGE31CS229382
2020-04-19,Depression,Surface,0,Rear Window,0,WA1LFAFP1CA266593
2020-04-22,Depression,Surface,0,Rear Window,0,1GD21ZCG9BZ227815
2020-03-10,Depression,Surface,0,Side Front Body,0,YV1672MKXB2905232
2020-03-14,Depression,Surface,0,Side Front Body,0,WBAFV3C57FD239547
2020-03-03,Depression,Surface,0,Side Grill,0,2D4RN6DX2AR232600
2020-03-22,Depression,Surface,0,Side Grill,0,WAUVT58E52A874350
2020-03-26,Depression,Surface,0,Side Grill,0,1G6DM1ED8B0597153
2020-03-27,Depression,Surface,0,Side Grill,0,WDDHF0EB9FB625060
2020-03-28,Depression,Surface,0,Side Grill,0,JN1AZ4EH1EM595783
2020-03-04,Depression,Surface,0,Spoiler,0,WBAVM5C53FV518711
2020-04-02,Depression,Surface,0,Spoiler,0,1VWAS7A32FC490977
2020-04-08,Depression,Surface,0,Spoiler,0,19XFB2E58EE511149
2020-04-17,Depression,Surface,0,Spoiler,0,JH4CL96958C436978
2020-03-08,Depression,Surface,0,Windows,0,WAUML64B44N314313
2020-04-10,Depression,Surface,0,Windscreen,0,5N1AT2ML5EC798315
2020-04-16,Depression,Surface,0,Windscreen,0,1GKS2FEJ8DR517950
2020-04-24,Depression,Surface,0,Windscreen,0,WBA3D5C51EF937253
2020-03-31,Depression,Surface,0,Door Handle,0,1GYFK63848R621672
2020-04-07,Depression,Surface,0,Door Handle,0,WBS3U9C54FP263548
2020-04-10,Depression,Surface,0,Door Handle,0,5N1AA0NC9BN709001
2020-04-24,Depression,Surface,0,Door Handle,0,1N6BF0KL4FN664888
2020-03-25,Dent,Surface,0,Bonite,0,4A31K5DF3AE118295
2020-03-27,Dent,Surface,0,Bonite,0,5GALRCEDXAJ629066
2020-04-13,Dent,Surface,0,Bonite,0,WAUKG98E76A278967
2020-03-20,Dent,Surface,0,Door,0,1N6AD0CU7AC962266
2020-03-23,Dent,Surface,0,Exhaust,0,1FADP3E29EL883066
2020-03-27,Dent,Surface,0,Exhaust,0,SCFHDDAT3EG032089
2020-04-02,Dent,Surface,0,Exhaust,0,2G4WS52J841282661
2020-03-03,Dent,Surface,0,Front Wheel,0,WAUDG74F59N514217
2020-03-08,Dent,Surface,0,Fuel Cap Cover,0,JTHBE1D23F5953646
2020-04-12,Dent,Surface,0,Fuel Cap Cover,0,1FTEX1E82AF900688
2020-04-19,Dent,Surface,0,Fuel Cap Cover,0,WA1CMAFE7AD729627
2020-04-20,Dent,Surface,0,Fuel Cap Cover,0,JHMZE2H3XES649625
2020-03-18,Dent,Surface,0,Light 1,0,WAULV94E68N561825
2020-03-23,Dent,Surface,0,Light 1,0,WBAFR1C52BD318563
2020-04-18,Dent,Surface,0,Light 1,0,WBANV13549B256208
2020-04-23,Dent,Surface,0,Light 2,0,KMHCT4AE3CU254610
2020-04-07,Dent,Surface,0,Rear Bumper,0,WDDPK5HA9FF105814
2020-04-09,Dent,Surface,0,Rear Bumper,0,YV1672MK7C2646976
2020-03-26,Dent,Surface,0,Rear Light,0,1HGCP2E81AA081610
2020-04-06,Dent,Surface,0,Rear Lower Body Part,0,1N6BF0KL0FN541623
2020-04-08,Dent,Surface,0,Rear Lower Body Part,0,SCFEFBAC6AG871214
2020-03-26,Dent,Surface,0,Rear Upper Body Part,0,SCBFU7ZA8EC582747
2020-04-17,Dent,Surface,0,Rear Upper Body Part,0,1GYEE437790128329
2020-04-24,Dent,Surface,0,Rear Upper Body Part,0,1G6KF57991U879455
2020-03-29,Dent,Surface,0,Rear Wheels,0,WAUGL98E77A168908
2020-04-29,Dent,Surface,0,Rear Wheels,0,5NPDH4AE7CH586103
2020-03-25,Dent,Surface,0,Rear Window,0,2G4WB52K541072317
2020-04-22,Dent,Surface,0,Rear Window,0,WBANE73547C634988
2020-04-23,Dent,Surface,0,Rear Window,0,5J6TF1H35EL396524
2020-04-28,Dent,Surface,0,Rear Window,0,JH4DC53013C534191
2020-04-06,Dent,Surface,0,Side Front Body,0,1G4PP5SK0C4543590
2020-04-23,Dent,Surface,0,Side Front Body,0,2G61V5S30D9203253
2020-04-28,Dent,Surface,0,Side Front Body,0,1FTMF1E80AK978537
2020-03-03,Dent,Surface,0,Side Grill,0,JN1AZ4EH0EM769780
2020-03-03,Dent,Surface,0,Side Grill,0,3C6LD5BT6CG055212
2020-03-10,Dent,Surface,0,Side Grill,0,JHMZF1D67ES140115
2020-04-22,Dent,Surface,0,Side Grill,0,1G6AB5RA1E0673817
2020-04-25,Dent,Surface,0,Side Grill,0,1G6DA67VX90948554
2020-04-28,Dent,Surface,0,Side Grill,0,WAUAFAFL6FA861953
2020-03-23,Dent,Surface,0,Skirt,0,W04GY5GVXB1334856
2020-04-25,Dent,Surface,0,Skirt,0,1VWAH7A3XEC199513
2020-03-18,Dent,Surface,0,Windows,0,WBA3B3C58FJ326693
2020-03-15,Dent,Surface,0,Wing Mirror,0,JN1CV6AR7FM002993
2020-04-10,Dent,Surface,0,Wing Mirror,0,WAURV78T59A113916
2020-03-12,Scratch,Surface,0,Bonite,0,1GYS4KEFXCR215899
2020-03-16,Scratch,Surface,0,Bonite,0,WVGAV7AX9CW085959
2020-04-09,Scratch,Surface,0,Bonite,0,WAUFEBFM5BA158572
2020-04-28,Scratch,Surface,0,Door,0,WAUHFAFLXDA850837
2020-04-17,Scratch,Surface,0,Exhaust,0,1D7RE3BKXAS191561
2020-04-24,Scratch,Surface,0,Front Wheel,0,5TDDK3DC8FS014347
2020-03-16,Scratch,Surface,0,Fuel Cap Cover,0,5NPDH4AE8FH751967
2020-03-09,Scratch,Surface,0,Large Body Part,0,WBS3U9C5XFP172137
2020-03-19,Scratch,Surface,0,Large Body Part,0,WAUEF78E36A526359
2020-03-24,Scratch,Surface,0,Light 1,0,JN1BV7AP2FM773250
2020-04-19,Scratch,Surface,0,Light 1,0,WP0AA2A95AS396524
2020-03-06,Scratch,Surface,0,Light 2,0,2T2BK1BA0DC887332
2020-03-29,Scratch,Surface,0,Light 2,0,3D73Y3CL9AG076221
2020-03-23,Scratch,Surface,0,Rear Bumper,0,WBAYE8C56FD725188
2020-03-26,Scratch,Surface,0,Rear Bumper,0,YV1902FH3D1137573
2020-03-28,Scratch,Surface,0,Rear Bumper,0,WBAPM5C59BA158483
2020-03-30,Scratch,Surface,0,Rear Bumper,0,TRUDD38J591630730
2020-04-10,Scratch,Surface,0,Rear Bumper,0,WP1AB2A23FL783845
2020-03-06,Scratch,Surface,0,Rear Light,0,1GKS1FEJ6CR086753
2020-03-11,Scratch,Surface,0,Rear Lower Body Part,0,WA1CV74L97D924610
2020-03-12,Scratch,Surface,0,Rear Lower Body Part,0,1FTEW1CM6CK790998
2020-03-23,Scratch,Surface,0,Rear Lower Body Part,0,WBASN2C52BC065640
2020-03-07,Scratch,Surface,0,Rear Upper Body Part,0,VNKKTUD31FA833778
2020-04-06,Scratch,Surface,0,Rear Upper Body Part,0,1D7RV1CT5BS877696
2020-04-24,Scratch,Surface,0,Rear Upper Body Part,0,WAUDGBFL6DA730776
2020-04-28,Scratch,Surface,0,Rear Upper Body Part,0,1G4PT5SV0D4268570
2020-03-19,Scratch,Surface,0,Rear Wheels,0,5N1AN0NU0BC242169
2020-04-05,Scratch,Surface,0,Rear Wheels,0,1GD322CG5EF196237
2020-04-17,Scratch,Surface,0,Rear Wheels,0,WBAPH7C54AE154008
2020-03-15,Scratch,Surface,0,Rear Window,0,2G4GK5EX4F9791719
2020-04-06,Scratch,Surface,0,Rear Window,0,WBASN2C54AC500589
2020-04-08,Scratch,Surface,0,Rear Window,0,JH4NA21674T731478
2020-04-25,Scratch,Surface,0,Side Front Body,0,1G6AF5S39E0582312
2020-03-04,Scratch,Surface,0,Side Grill,0,5LMJJ2H50BE422040
2020-04-17,Scratch,Surface,0,Side Grill,0,KMHCT4AE3FU315636
2020-04-15,Scratch,Surface,0,Skirt,0,WA1LKBFPXAA482831
2020-04-16,Scratch,Surface,0,Skirt,0,1YVHZ8BH9D5675844
2020-04-26,Scratch,Surface,0,Spoiler,0,KNAFK4A67E5799023
2020-04-27,Scratch,Surface,0,Spoiler,0,WBA3G7C54EK339510
2020-03-16,Scratch,Surface,0,Windows,0,3C3CFFARXDT078150
2020-03-19,Scratch,Surface,0,Windows,0,JA32U2FU2DU727043
2020-04-02,Scratch,Surface,0,Windows,0,WBAEN33403E971432
2020-04-09,Scratch,Surface,0,Door Handle,0,WA1DGBFE0DD304854
2020-03-07,Wrinkle,Surface,0,Door,0,3GYFK66N95G974065
2020-03-07,Wrinkle,Surface,0,Door,0,1G4PT5SV6D4757331
2020-04-22,Wrinkle,Surface,0,Door,0,WAUVT58E35A364163
2020-04-24,Wrinkle,Surface,0,Door,0,5TDDK3DCXES255311
2020-03-11,Wrinkle,Surface,0,Front Wheel,0,WAUBVAFBXAN129020
2020-04-07,Wrinkle,Surface,0,Front Wheel,0,JN1EY1AP5DM623521
2020-04-27,Wrinkle,Surface,0,Front Wheel,0,5TDDK3DC4FS739329
2020-03-25,Wrinkle,Surface,0,Fuel Cap Cover,0,JTDKN3DP3D3455738
2020-04-05,Wrinkle,Surface,0,Fuel Cap Cover,0,WBA6B8C5XED754353
2020-03-06,Wrinkle,Surface,0,Large Body Part,0,2C3CCAAG3FH103606
2020-03-20,Wrinkle,Surface,0,Large Body Part,0,WBAPT73518C944550
2020-03-31,Wrinkle,Surface,0,Large Body Part,0,5TDDW5G18FS425001
2020-04-04,Wrinkle,Surface,0,Large Body Part,0,WAUNG74F59N470157
2020-04-12,Wrinkle,Surface,0,Large Body Part,0,1GYS4FEJ9BR862496
2020-03-29,Wrinkle,Surface,0,Light 1,0,1G6DJ577890671253
2020-04-03,Wrinkle,Surface,0,Light 1,0,WBA3B3C56DJ824310
2020-03-18,Wrinkle,Surface,0,Light 2,0,WA1UFBFL8DA917677
2020-03-19,Wrinkle,Surface,0,Light 2,0,1N6AA0CC8CN296574
2020-04-05,Wrinkle,Surface,0,Light 2,0,1G4PR5SK0E4883979
2020-03-12,Wrinkle,Surface,0,Rear Bumper,0,WAU3VAFR0AA148328
2020-04-13,Wrinkle,Surface,0,Rear Bumper,0,1G6AU5S83E0702865
2020-04-22,Wrinkle,Surface,0,Rear Bumper,0,KMHTC6AD7CU110979
2020-04-10,Wrinkle,Surface,0,Rear Light,0,WA1LFBFP7BA739188
2020-03-04,Wrinkle,Surface,0,Rear Upper Body Part,0,WDDHF0EBXFB153998
2020-03-24,Wrinkle,Surface,0,Rear Wheels,0,2G4GY5GV8B9365763
2020-04-11,Wrinkle,Surface,0,Rear Wheels,0,WBA3B3C51FF229631
2020-03-02,Wrinkle,Surface,0,Rear Window,0,WA1AY74L38D831808
2020-03-22,Wrinkle,Surface,0,Rear Window,0,1FBNE3BL1ED126742
2020-03-24,Wrinkle,Surface,0,Rear Window,0,WBAEK73415B541364
2020-04-23,Wrinkle,Surface,0,Rear Window,0,1G4PS5SK1F4976600
2020-03-24,Wrinkle,Surface,0,Side Front Body,0,2T1BU4EEXCC666012
2020-04-05,Wrinkle,Surface,0,Side Front Body,0,WBAUN935X8V828275
2020-03-24,Wrinkle,Surface,0,Side Grill,0,WVWEU9AN2AE295941
2020-03-27,Wrinkle,Surface,0,Side Grill,0,SCBDC47L87C238531
2020-04-05,Wrinkle,Surface,0,Side Grill,0,1G6DD67V380708087
2020-03-02,Wrinkle,Surface,0,Spoiler,0,JTDKN3DP0E3664534
2020-03-23,Wrinkle,Surface,0,Spoiler,0,WAUFGBFB5BN494529
2020-03-29,Wrinkle,Surface,0,Spoiler,0,JH4DB76681S114574
2020-03-25,Wrinkle,Surface,0,Windows,0,5FRYD4H4XFB059104
2020-03-17,Wrinkle,Surface,0,Windscreen,0,4T1BK1EB4FU642656
2020-03-26,Wrinkle,Surface,0,Windscreen,0,WUAUUAFG7F7101670
2020-03-19,Wrinkle,Surface,0,Wing Mirror,0,19XFB4F24EE733526
2020-03-25,Wrinkle,Surface,0,Wing Mirror,0,WBABN53432J389071
2020-03-30,Wrinkle,Surface,0,Wing Mirror,0,1GYS3GKJ2FR607238
2020-03-30,Wrinkle,Surface,0,Wing Mirror,0,5FPYK1F45DB077975
2020-04-04,Wrinkle,Surface,0,Wing Mirror,0,4A31K2DF2AE773465
2020-04-13,Wrinkle,Surface,0,Wing Mirror,0,WBALL5C54CJ752966
2020-04-07,Elevation,Surface,0,Bonite,0,1LNHL9EK7FG997440
2020-04-20,Elevation,Surface,0,Door,0,WBAPT73598C017666
2020-03-18,Elevation,Surface,0,Front Wheel,0,WAUEFAFL8CN466808
2020-04-02,Elevation,Surface,0,Front Wheel,0,1FTNF2A55AE024466
2020-04-17,Elevation,Surface,0,Front Wheel,0,KNAGM4AD3D5328336
2020-04-17,Elevation,Surface,0,Front Wheel,0,WAULD54B03N624606
2020-04-04,Elevation,Surface,0,Fuel Cap Cover,0,WAUVC68E25A234851
2020-03-02,Elevation,Surface,0,Light 1,0,2FMHK6DT3AB543226
2020-03-21,Elevation,Surface,0,Light 1,0,WBASN4C55AC044145
2020-04-23,Elevation,Surface,0,Rear Bumper,0,NM0AS8F75E1247983
2020-04-24,Elevation,Surface,0,Rear Bumper,0,5TFBW5F15CX873095
2020-04-29,Elevation,Surface,0,Rear Bumper,0,1FMJK1J52AE959010
2020-03-16,Elevation,Surface,0,Rear Light,0,WBAUP73508V730614
2020-03-01,Elevation,Surface,0,Rear Upper Body Part,0,2C3CCARG2DH074469
2020-03-17,Elevation,Surface,0,Rear Upper Body Part,0,WAUKF78E45A767574
2020-03-31,Elevation,Surface,0,Rear Upper Body Part,0,JTHBP5C21C5756375
2020-04-08,Elevation,Surface,0,Rear Upper Body Part,0,JN8AZ1MU2DW839216
2020-04-21,Elevation,Surface,0,Rear Upper Body Part,0,3C63D3NL3CG346833
2020-03-03,Elevation,Surface,0,Rear Wheels,0,1G6DL5EY8B0909873
2020-03-08,Elevation,Surface,0,Rear Window,0,WBA5B3C54ED138372
2020-04-15,Elevation,Surface,0,Rear Window,0,1D7RW3BK9AS387875
2020-04-23,Elevation,Surface,0,Rear Window,0,1FTEX1CM1BF055270
2020-04-06,Elevation,Surface,0,Side Front Body,0,YV440MBM4F1598408
2020-04-12,Elevation,Surface,0,Side Front Body,0,3FAHP0JA6AR127591
2020-04-25,Elevation,Surface,0,Side Grill,0,3N1AB7AP4FY605563
2020-03-24,Elevation,Surface,0,Skirt,0,5NPDH4AE6DH795768
2020-03-24,Elevation,Surface,0,Spoiler,0,1C3CDZAB8EN407746
2020-04-06,Elevation,Surface,0,Spoiler,0,WA1MMBFE4AD727859
2020-03-02,Elevation,Surface,0,Windows,0,SCFEBBAKXBG158501
2020-03-20,Elevation,Surface,0,Windows,0,1G6AB5RA5D0816198
2020-04-15,Elevation,Surface,0,Windows,0,JH4CU2F6XCC597796
2020-03-01,Elevation,Surface,0,Windscreen,0,5UXFE8C52AL403249
2020-03-27,Elevation,Surface,0,Windscreen,0,WVGAV7AX9BW739146
2020-04-02,Elevation,Surface,0,Windscreen,0,5BZBF0AA1EN928456
2020-04-24,Elevation,Surface,0,Wing Mirror,0,1N6AF0KX5FN646060
2020-03-06,Elevation,Surface,0,Door Handle,0,1FM5K7B8XFG642424
2020-03-20,Elevation,Surface,0,Door Handle,0,WAUBFAFL3BA196797
2020-03-29,Elevation,Surface,0,Door Handle,0,JH4DC54844S693301
2020-04-19,Elevation,Surface,0,Door Handle,0,KMHGH4JH3EU175132
2020-03-18,Buldge,Surface,0,Bonite,0,4T1BD1FK9FU584651
2020-03-01,Buldge,Surface,0,Door,0,5J6TF2H54FL997075
2020-03-05,Buldge,Surface,0,Door,0,5GALVBED3AJ650296
2020-03-08,Buldge,Surface,0,Door,0,1VWAP7A39EC377866
2020-03-28,Buldge,Surface,0,Door,0,JM1CW2BL9E0137010
2020-03-25,Buldge,Surface,0,Exhaust,0,JTDKN3DP5E3279857
2020-03-30,Buldge,Surface,0,Exhaust,0,4T1BD1EB4DU285387
2020-04-08,Buldge,Surface,0,Exhaust,0,1FTWW3B57AE397436
2020-04-14,Buldge,Surface,0,Exhaust,0,WBALW3C53CC699676
2020-03-21,Buldge,Surface,0,Front Wheel,0,5N1AA0NC5EN478425
2020-04-03,Buldge,Surface,0,Front Wheel,0,5NPET4AC1AH883558
2020-03-06,Buldge,Surface,0,Fuel Cap Cover,0,1FTEX1CM6DK542846
2020-04-04,Buldge,Surface,0,Fuel Cap Cover,0,WA1DGAFE8FD985794
2020-03-05,Buldge,Surface,0,Large Body Part,0,WDDHF5KB0FB753463
2020-04-02,Buldge,Surface,0,Large Body Part,0,5GAKRCED0CJ001628
2020-04-08,Buldge,Surface,0,Light 1,0,WAUBNAFB9BN711871
2020-03-18,Buldge,Surface,0,Light 2,0,1GYFK53299R078309
2020-04-24,Buldge,Surface,0,Light 2,0,WAUWGAFC5DN835773
2020-03-22,Buldge,Surface,0,Rear Bumper,0,WBA4B1C56FD587862
2020-04-18,Buldge,Surface,0,Rear Bumper,0,1FTEW1CW7AF106936
2020-03-06,Buldge,Surface,0,Rear Light,0,5FNYF3H2XDB247073
2020-03-09,Buldge,Surface,0,Rear Light,0,1G6DP577660534225
2020-03-11,Buldge,Surface,0,Rear Light,0,4JGBB2FB9BA908673
2020-04-04,Buldge,Surface,0,Rear Light,0,2C3CDXDT0DH064687
2020-03-07,Buldge,Surface,0,Rear Lower Body Part,0,2G4GV5GV3D9566997
2020-04-15,Buldge,Surface,0,Rear Lower Body Part,0,WAUDC68D51A245856
2020-03-04,Buldge,Surface,0,Rear Upper Body Part,0,1N6AD0CW8FN316344
2020-04-23,Buldge,Surface,0,Rear Upper Body Part,0,WBANE53586B056970
2020-03-01,Buldge,Surface,0,Rear Wheels,0,WAULT54B42N791732
2020-03-04,Buldge,Surface,0,Rear Wheels,0,WAUVT64B44N680311
2020-03-13,Buldge,Surface,0,Rear Wheels,0,WAUSG78E96A618480
2020-03-13,Buldge,Surface,0,Rear Wheels,0,JH4KC1F31EC324988
2020-04-24,Buldge,Surface,0,Rear Wheels,0,WAULC58E64A147003
2020-04-18,Buldge,Surface,0,Rear Window,0,YV1982BW3A1418037
2020-03-03,Buldge,Surface,0,Side Grill,0,1GTC5MF98C8080195
2020-03-08,Buldge,Surface,0,Side Grill,0,JN1BY1PP5FM987273
2020-04-06,Buldge,Surface,0,Side Grill,0,1FTSX2B54AE983887
2020-03-09,Buldge,Surface,0,Skirt,0,1G6DK8ED5B0063090
2020-03-21,Buldge,Surface,0,Skirt,0,1N6AA0CC7BN497672
2020-04-22,Buldge,Surface,0,Skirt,0,JHMFA3F28BS063726
2020-04-21,Buldge,Surface,0,Spoiler,0,JM1GJ1U53F1885899
2020-03-27,Buldge,Surface,0,Windows,0,WAUGFBFC0EN027278
2020-04-21,Buldge,Surface,0,Windows,0,WVGEF9BPXFD508699
2020-04-23,Buldge,Surface,0,Windows,0,JHMZF1C61FS807036
2020-03-09,Buldge,Surface,0,Windscreen,0,WBAAN37461N438376
2020-03-14,Buldge,Surface,0,Windscreen,0,4T1BD1EB6FU453968
2020-03-21,Buldge,Surface,0,Windscreen,0,WAUUL78E36A205197
2020-04-10,Buldge,Surface,0,Windscreen,0,WAUDL94F06N338793
2020-04-01,Buldge,Surface,0,Wing Mirror,0,1FTEX1E86AK267698
2020-03-04,Depression,Surface,0,Bonite,0,1GYS3KEF6DR121409
2020-03-05,Depression,Surface,0,Door,0,WVGFF9BP2BD597943
2020-03-27,Depression,Surface,0,Door,0,WBAVC73578A239755
2020-03-30,Depression,Surface,0,Door,0,2T1BURHE6FC134382
2020-04-12,Depression,Surface,0,Door,0,JN8AE2KP1B9391108
2020-04-18,Depression,Surface,0,Exhaust,0,2C3CCABG6EH659731
2020-04-20,Depression,Surface,0,Front Wheel,0,KNDJT2A56C7685490
2020-04-21,Depression,Surface,0,Front Wheel,0,WBA6B4C59ED334222
2020-03-15,Depression,Surface,0,Large Body Part,0,2C3CK3CV4AH819143
2020-03-24,Depression,Surface,0,Large Body Part,0,WBABN73473P014990
2020-04-07,Depression,Surface,0,Light 1,0,WAUHE78P58A555690
2020-04-29,Depression,Surface,0,Light 1,0,5GADV33L35D294893
2020-03-29,Depression,Surface,0,Light 2,0,1G6AG5RX2F0689371
2020-04-18,Depression,Surface,0,Light 2,0,1G4GB5GG4AF627898
2020-03-07,Depression,Surface,0,Rear Bumper,0,WBAVS13527F775482
2020-03-11,Depression,Surface,0,Rear Bumper,0,19UUA56681A434364
2020-04-12,Depression,Surface,0,Rear Bumper,0,5N1CR2MM1EC642238
2020-03-07,Depression,Surface,0,Rear Light,0,JN8AZ1MU1AW817929
2020-04-17,Depression,Surface,0,Rear Light,0,WA1VMAFP4FA350801
2020-03-04,Depression,Surface,0,Rear Upper Body Part,0,5J8TB2H23AA276713
2020-04-08,Depression,Surface,0,Rear Upper Body Part,0,1GYS3KEF0BR329783
2020-04-22,Depression,Surface,0,Rear Upper Body Part,0,WAUAH68D61A415940
2020-04-27,Depression,Surface,0,Rear Upper Body Part,0,SCBGT3ZA9DC862353
2020-03-01,Depression,Surface,0,Rear Wheels,0,JM1BL1L33C1653822
2020-03-10,Depression,Surface,0,Rear Wheels,0,SCFFDEDN8CG413699
2020-03-25,Depression,Surface,0,Rear Window,0,KMHFC4DDXAA934020
2020-04-05,Depression,Surface,0,Rear Window,0,1G6DL1E35C0352595
2020-03-05,Depression,Surface,0,Side Front Body,0,1GD11ZCG0CF439517
2020-03-23,Depression,Surface,0,Side Grill,0,TRUWT28N641582107
2020-03-08,Depression,Surface,0,Skirt,0,JN8AZ1MU5AW887269
2020-04-10,Depression,Surface,0,Skirt,0,1FBSS3BL1AD316739
2020-04-11,Depression,Surface,0,Spoiler,0,5FNRL5H25FB594564
2020-04-20,Depression,Surface,0,Spoiler,0,WAUSF78KX9N277841
2020-03-24,Depression,Surface,0,Windows,0,WBAXH5C59CC983658
2020-04-01,Depression,Surface,0,Windows,0,WAUUL78E78A150899
2020-03-04,Depression,Surface,0,Windscreen,0,WBAYM9C55ED439291
2020-03-17,Depression,Surface,0,Windscreen,0,1G6DP57V290873888
2020-03-02,Depression,Surface,0,Wing Mirror,0,1FTEW1CMXDF752801
2020-04-24,Depression,Surface,0,Door Handle,0,WA1CGAFEXED535185
2020-04-26,Depression,Surface,0,Door Handle,0,3VWF17AT0FM687282
2020-03-24,Dent,Surface,0,Bonite,0,2T1KE4EE3BC869920
2020-04-20,Dent,Surface,0,Bonite,0,1D7RE3GK2AS343776
2020-04-26,Dent,Surface,0,Bonite,0,1N6AA0EC5EN726156
2020-03-14,Dent,Surface,0,Door,0,JTDKTUD34DD931790
2020-03-23,Dent,Surface,0,Door,0,1G6YV34A155159647
2020-03-28,Dent,Surface,0,Front Wheel,0,5N1CR2MM9EC226602
2020-04-06,Dent,Surface,0,Front Wheel,0,1C3CDZBG1EN825804
2020-03-12,Dent,Surface,0,Fuel Cap Cover,0,WP0AA2A95BS590147
2020-03-24,Dent,Surface,0,Fuel Cap Cover,0,YV440MBCXF1051876
2020-03-30,Dent,Surface,0,Large Body Part,0,WAUAGAFD3DN245431
2020-04-09,Dent,Surface,0,Large Body Part,0,WAUDH98E26A683883
2020-03-01,Dent,Surface,0,Light 1,0,1G6DC1E33C0065045
2020-03-10,Dent,Surface,0,Light 1,0,TRUTC28N521635816
2020-03-13,Dent,Surface,0,Light 1,0,JN1CV6AP1BM486488
2020-03-19,Dent,Surface,0,Light 1,0,WBA3B5G50EN066464
2020-03-23,Dent,Surface,0,Light 1,0,5FRYD4H68GB179115
2020-03-08,Dent,Surface,0,Light 2,0,2C3CCARG0FH815740
2020-03-12,Dent,Surface,0,Rear Bumper,0,JH4CL95864C884892
2020-03-30,Dent,Surface,0,Rear Bumper,0,2HNYB1H23AH293215
2020-04-02,Dent,Surface,0,Rear Bumper,0,3FA6P0SU1DR915084
2020-04-15,Dent,Surface,0,Rear Bumper,0,JTDKN3DU1F0808780
2020-03-12,Dent,Surface,0,Rear Light,0,WAUCFAFH2CN866933
2020-03-21,Dent,Surface,0,Rear Light,0,1G4GC5G30EF398331
2020-04-16,Dent,Surface,0,Rear Light,0,WBADX7C56BE899091
2020-04-20,Dent,Surface,0,Rear Light,0,WDDHF2EB9DA234327
2020-03-20,Dent,Surface,0,Rear Lower Body Part,0,JH4DC54894S703983
2020-04-07,Dent,Surface,0,Rear Lower Body Part,0,2G4WC532951019164
2020-04-17,Dent,Surface,0,Rear Lower Body Part,0,KL4CJASB4DB807401
2020-03-13,Dent,Surface,0,Rear Upper Body Part,0,1G4HR57Y58U423030
2020-04-21,Dent,Surface,0,Rear Upper Body Part,0,2C4RDGBG4CR630791
2020-04-29,Dent,Surface,0,Rear Upper Body Part,0,WAU4FAFR0BA792947
2020-03-15,Dent,Surface,0,Rear Wheels,0,WAUKFBFL4AA252007
2020-03-24,Dent,Surface,0,Rear Wheels,0,WVWBN7AN5FE945826
2020-03-22,Dent,Surface,0,Rear Window,0,WP1AA2AP0AL443723
2020-04-10,Dent,Surface,0,Rear Window,0,WAUMF98P86A618690
2020-04-11,Dent,Surface,0,Rear Window,0,JTDKDTB32C1920118
2020-04-22,Dent,Surface,0,Rear Window,0,WBA1J7C50EV715398
2020-04-26,Dent,Surface,0,Rear Window,0,SCFAD06D99G331491
2020-03-05,Dent,Surface,0,Side Front Body,0,4T1BF1FK3CU181576
2020-03-05,Dent,Surface,0,Side Grill,0,1G4HR54K11U006039
2020-03-13,Dent,Surface,0,Side Grill,0,KM8JT3AC5AU053904
2020-03-07,Dent,Surface,0,Skirt,0,19UUA9F76DA903701
2020-03-10,Dent,Surface,0,Skirt,0,1FTSW3A51AE818048
2020-03-24,Dent,Surface,0,Skirt,0,2C3CDXJG1EH949053
2020-03-20,Dent,Surface,0,Spoiler,0,SCBCR7ZA6AC895570
2020-03-25,Dent,Surface,0,Spoiler,0,4USBU33578L855174
2020-04-09,Dent,Surface,0,Spoiler,0,WBA3N5C51FK914660
2020-04-11,Dent,Surface,0,Spoiler,0,1N6AF0KX9EN714388
2020-04-15,Dent,Surface,0,Windows,0,JM1GJ1T56E1133730
2020-04-23,Dent,Surface,0,Windows,0,1FTSW3A52AE236508
2020-04-24,Dent,Surface,0,Windows,0,WAUEFAFL3BA939634
2020-04-27,Dent,Surface,0,Windows,0,JH4CU2F60EC728267
2020-04-02,Dent,Surface,0,Windscreen,0,WAUBFAFL5FN961653
2020-04-22,Dent,Surface,0,Windscreen,0,KNAFT4A22C5035040
2020-03-15,Dent,Surface,0,Wing Mirror,0,1NXBU4EE8AZ711167
2020-04-06,Dent,Surface,0,Door Handle,0,1N6AF0LY7EN500524
2020-03-12,Scratch,Surface,0,Bonite,0,2G4GT5GX9E9714143
2020-03-17,Scratch,Surface,0,Bonite,0,5FPYK1F56EB213041
2020-03-04,Scratch,Surface,0,Door,0,SCBZU25E01C674454
